"bracnh1$EVENT_DTTM","count","Year","Month","Day","Hour"
"2014 04 14 04",278,2014," 04"," 14"," 04"
"2014 04 15 04",305,2014," 04"," 15"," 04"
"2014 04 16 04",198,2014," 04"," 16"," 04"
"2014 04 17 04",290,2014," 04"," 17"," 04"
"2014 04 18 04",328,2014," 04"," 18"," 04"
"2014 04 19 04",124,2014," 04"," 19"," 04"
"2014 04 21 04",305,2014," 04"," 21"," 04"
"2014 04 22 04",236,2014," 04"," 22"," 04"
"2014 04 23 04",227,2014," 04"," 23"," 04"
"2014 04 24 04",278,2014," 04"," 24"," 04"
"2014 04 25 04",264,2014," 04"," 25"," 04"
"2014 04 26 04",213,2014," 04"," 26"," 04"
"2014 04 28 04",409,2014," 04"," 28"," 04"
"2014 04 29 04",432,2014," 04"," 29"," 04"
"2014 04 30 04",405,2014," 04"," 30"," 04"
"2014 05 04 05",56,2014," 05"," 04"," 05"
"2014 05 05 05",267,2014," 05"," 05"," 05"
"2014 05 06 05",317,2014," 05"," 06"," 05"
"2014 05 07 05",262,2014," 05"," 07"," 05"
"2014 05 08 05",204,2014," 05"," 08"," 05"
"2014 05 11 05",34,2014," 05"," 11"," 05"
"2014 05 12 05",223,2014," 05"," 12"," 05"
"2014 05 13 05",254,2014," 05"," 13"," 05"
"2014 05 14 05",243,2014," 05"," 14"," 05"
"2014 05 15 05",274,2014," 05"," 15"," 05"
"2014 05 16 05",303,2014," 05"," 16"," 05"
"2014 05 17 05",138,2014," 05"," 17"," 05"
"2014 05 19 05",288,2014," 05"," 19"," 05"
"2014 05 20 05",377,2014," 05"," 20"," 05"
"2014 05 21 05",319,2014," 05"," 21"," 05"
"2014 05 22 05",260,2014," 05"," 22"," 05"
"2014 05 23 05",251,2014," 05"," 23"," 05"
"2014 05 24 05",145,2014," 05"," 24"," 05"
"2014 05 26 05",339,2014," 05"," 26"," 05"
"2014 05 27 05",310,2014," 05"," 27"," 05"
"2014 05 28 05",312,2014," 05"," 28"," 05"
"2014 05 29 05",244,2014," 05"," 29"," 05"
"2014 05 30 05",334,2014," 05"," 30"," 05"
"2014 05 31 05",141,2014," 05"," 31"," 05"
"2014 06 02 06",375,2014," 06"," 02"," 06"
"2014 06 03 06",313,2014," 06"," 03"," 06"
"2014 06 04 06",271,2014," 06"," 04"," 06"
"2014 06 05 06",273,2014," 06"," 05"," 06"
"2014 06 06 06",209,2014," 06"," 06"," 06"
"2014 06 07 06",136,2014," 06"," 07"," 06"
"2014 06 09 06",377,2014," 06"," 09"," 06"
"2014 06 10 06",275,2014," 06"," 10"," 06"
"2014 06 11 06",272,2014," 06"," 11"," 06"
"2014 06 14 06",124,2014," 06"," 14"," 06"
"2014 06 16 06",297,2014," 06"," 16"," 06"
"2014 06 17 06",341,2014," 06"," 17"," 06"
"2014 06 18 06",243,2014," 06"," 18"," 06"
"2014 06 19 06",220,2014," 06"," 19"," 06"
"2014 06 20 06",280,2014," 06"," 20"," 06"
"2014 06 21 06",203,2014," 06"," 21"," 06"
"2014 06 23 06",324,2014," 06"," 23"," 06"
"2014 06 24 06",357,2014," 06"," 24"," 06"
"2014 06 25 06",319,2014," 06"," 25"," 06"
"2014 06 26 06",311,2014," 06"," 26"," 06"
"2014 06 27 06",287,2014," 06"," 27"," 06"
"2014 06 28 06",169,2014," 06"," 28"," 06"
"2014 06 30 06",348,2014," 06"," 30"," 06"
"2014 07 01 07",459,2014," 07"," 01"," 07"
"2014 07 02 07",360,2014," 07"," 02"," 07"
"2014 07 03 07",319,2014," 07"," 03"," 07"
"2014 07 04 07",327,2014," 07"," 04"," 07"
"2014 07 05 07",187,2014," 07"," 05"," 07"
"2014 07 07 07",393,2014," 07"," 07"," 07"
"2014 07 08 07",317,2014," 07"," 08"," 07"
"2014 07 09 07",270,2014," 07"," 09"," 07"
"2014 07 10 07",263,2014," 07"," 10"," 07"
"2014 07 11 07",247,2014," 07"," 11"," 07"
"2014 07 12 07",150,2014," 07"," 12"," 07"
"2014 07 14 07",293,2014," 07"," 14"," 07"
"2014 07 15 07",266,2014," 07"," 15"," 07"
"2014 07 16 07",216,2014," 07"," 16"," 07"
"2014 07 17 07",231,2014," 07"," 17"," 07"
"2014 07 18 07",266,2014," 07"," 18"," 07"
"2014 07 19 07",143,2014," 07"," 19"," 07"
"2014 07 21 07",356,2014," 07"," 21"," 07"
"2014 07 22 07",227,2014," 07"," 22"," 07"
"2014 07 23 07",279,2014," 07"," 23"," 07"
"2014 07 24 07",229,2014," 07"," 24"," 07"
"2014 07 25 07",237,2014," 07"," 25"," 07"
"2014 07 26 07",156,2014," 07"," 26"," 07"
"2014 07 28 07",314,2014," 07"," 28"," 07"
"2014 07 29 07",295,2014," 07"," 29"," 07"
"2014 07 30 07",274,2014," 07"," 30"," 07"
"2014 07 31 07",148,2014," 07"," 31"," 07"
"2014 08 01 08",233,2014," 08"," 01"," 08"
"2014 08 02 08",103,2014," 08"," 02"," 08"
"2014 08 04 08",228,2014," 08"," 04"," 08"
"2014 08 05 08",228,2014," 08"," 05"," 08"
"2014 08 06 08",186,2014," 08"," 06"," 08"
"2014 08 07 08",196,2014," 08"," 07"," 08"
"2014 08 08 08",175,2014," 08"," 08"," 08"
"2014 08 09 08",125,2014," 08"," 09"," 08"
"2014 08 11 08",276,2014," 08"," 11"," 08"
"2014 08 12 08",265,2014," 08"," 12"," 08"
"2014 08 13 08",185,2014," 08"," 13"," 08"
"2014 08 14 08",195,2014," 08"," 14"," 08"
"2014 08 15 08",195,2014," 08"," 15"," 08"
"2014 08 16 08",131,2014," 08"," 16"," 08"
"2014 08 18 08",295,2014," 08"," 18"," 08"
"2014 08 19 08",246,2014," 08"," 19"," 08"
"2014 08 20 08",243,2014," 08"," 20"," 08"
"2014 08 21 08",211,2014," 08"," 21"," 08"
"2014 08 22 08",204,2014," 08"," 22"," 08"
"2014 08 23 08",104,2014," 08"," 23"," 08"
"2014 08 25 08",239,2014," 08"," 25"," 08"
"2014 08 26 08",288,2014," 08"," 26"," 08"
"2014 08 27 08",256,2014," 08"," 27"," 08"
"2014 08 28 08",224,2014," 08"," 28"," 08"
"2014 08 29 08",232,2014," 08"," 29"," 08"
"2014 08 30 08",113,2014," 08"," 30"," 08"
"2014 09 01 09",340,2014," 09"," 01"," 09"
"2014 09 02 09",255,2014," 09"," 02"," 09"
"2014 09 03 09",286,2014," 09"," 03"," 09"
"2014 09 04 09",219,2014," 09"," 04"," 09"
"2014 09 05 09",259,2014," 09"," 05"," 09"
"2014 09 06 09",469,2014," 09"," 06"," 09"
"2014 09 08 09",863,2014," 09"," 08"," 09"
"2014 09 09 09",843,2014," 09"," 09"," 09"
"2014 09 10 09",480,2014," 09"," 10"," 09"
"2014 09 11 09",309,2014," 09"," 11"," 09"
"2014 09 12 09",619,2014," 09"," 12"," 09"
"2014 09 13 09",430,2014," 09"," 13"," 09"
"2014 09 15 09",370,2014," 09"," 15"," 09"
"2014 09 16 09",970,2014," 09"," 16"," 09"
"2014 09 17 09",280,2014," 09"," 17"," 09"
"2014 09 18 09",149,2014," 09"," 18"," 09"
"2014 09 19 09",180,2014," 09"," 19"," 09"
"2014 09 20 09",143,2014," 09"," 20"," 09"
"2014 09 22 09",203,2014," 09"," 22"," 09"
"2014 09 23 09",232,2014," 09"," 23"," 09"
"2014 09 24 09",237,2014," 09"," 24"," 09"
"2014 09 25 09",185,2014," 09"," 25"," 09"
"2014 09 26 09",217,2014," 09"," 26"," 09"
"2014 09 27 09",128,2014," 09"," 27"," 09"
"2014 09 29 09",257,2014," 09"," 29"," 09"
"2014 09 30 09",270,2014," 09"," 30"," 09"
"2014 10 01 08",10,2014," 10"," 01"," 08"
"2014 10 01 09",4,2014," 10"," 01"," 09"
"2014 10 01 10",26,2014," 10"," 01"," 10"
"2014 10 01 11",41,2014," 10"," 01"," 11"
"2014 10 01 12",25,2014," 10"," 01"," 12"
"2014 10 01 13",11,2014," 10"," 01"," 13"
"2014 10 01 14",14,2014," 10"," 01"," 14"
"2014 10 01 15",13,2014," 10"," 01"," 15"
"2014 10 01 16",25,2014," 10"," 01"," 16"
"2014 10 01 17",28,2014," 10"," 01"," 17"
"2014 10 01 18",15,2014," 10"," 01"," 18"
"2014 10 01 19",20,2014," 10"," 01"," 19"
"2014 10 01 20",1,2014," 10"," 01"," 20"
"2014 10 02 08",7,2014," 10"," 02"," 08"
"2014 10 02 09",21,2014," 10"," 02"," 09"
"2014 10 02 10",17,2014," 10"," 02"," 10"
"2014 10 02 11",14,2014," 10"," 02"," 11"
"2014 10 02 12",27,2014," 10"," 02"," 12"
"2014 10 02 13",22,2014," 10"," 02"," 13"
"2014 10 02 14",25,2014," 10"," 02"," 14"
"2014 10 02 15",22,2014," 10"," 02"," 15"
"2014 10 02 16",14,2014," 10"," 02"," 16"
"2014 10 02 17",23,2014," 10"," 02"," 17"
"2014 10 02 18",21,2014," 10"," 02"," 18"
"2014 10 02 19",4,2014," 10"," 02"," 19"
"2014 10 03 08",9,2014," 10"," 03"," 08"
"2014 10 03 09",8,2014," 10"," 03"," 09"
"2014 10 03 10",15,2014," 10"," 03"," 10"
"2014 10 03 11",21,2014," 10"," 03"," 11"
"2014 10 03 12",16,2014," 10"," 03"," 12"
"2014 10 03 13",13,2014," 10"," 03"," 13"
"2014 10 03 14",16,2014," 10"," 03"," 14"
"2014 10 03 15",19,2014," 10"," 03"," 15"
"2014 10 03 16",36,2014," 10"," 03"," 16"
"2014 10 03 17",12,2014," 10"," 03"," 17"
"2014 10 03 18",15,2014," 10"," 03"," 18"
"2014 10 03 19",12,2014," 10"," 03"," 19"
"2014 10 04 10",34,2014," 10"," 04"," 10"
"2014 10 04 11",26,2014," 10"," 04"," 11"
"2014 10 04 12",12,2014," 10"," 04"," 12"
"2014 10 04 13",10,2014," 10"," 04"," 13"
"2014 10 04 14",35,2014," 10"," 04"," 14"
"2014 10 04 15",13,2014," 10"," 04"," 15"
"2014 10 04 16",28,2014," 10"," 04"," 16"
"2014 10 04 17",25,2014," 10"," 04"," 17"
"2014 10 06 08",2,2014," 10"," 06"," 08"
"2014 10 06 09",27,2014," 10"," 06"," 09"
"2014 10 06 10",20,2014," 10"," 06"," 10"
"2014 10 06 11",28,2014," 10"," 06"," 11"
"2014 10 06 12",14,2014," 10"," 06"," 12"
"2014 10 06 13",23,2014," 10"," 06"," 13"
"2014 10 06 14",24,2014," 10"," 06"," 14"
"2014 10 06 15",17,2014," 10"," 06"," 15"
"2014 10 06 16",8,2014," 10"," 06"," 16"
"2014 10 06 17",36,2014," 10"," 06"," 17"
"2014 10 06 18",16,2014," 10"," 06"," 18"
"2014 10 06 19",5,2014," 10"," 06"," 19"
"2014 10 07 08",7,2014," 10"," 07"," 08"
"2014 10 07 09",20,2014," 10"," 07"," 09"
"2014 10 07 10",29,2014," 10"," 07"," 10"
"2014 10 07 11",20,2014," 10"," 07"," 11"
"2014 10 07 12",36,2014," 10"," 07"," 12"
"2014 10 07 13",13,2014," 10"," 07"," 13"
"2014 10 07 14",31,2014," 10"," 07"," 14"
"2014 10 07 15",26,2014," 10"," 07"," 15"
"2014 10 07 16",33,2014," 10"," 07"," 16"
"2014 10 07 17",12,2014," 10"," 07"," 17"
"2014 10 07 18",21,2014," 10"," 07"," 18"
"2014 10 07 19",8,2014," 10"," 07"," 19"
"2014 10 08 08",3,2014," 10"," 08"," 08"
"2014 10 08 09",9,2014," 10"," 08"," 09"
"2014 10 08 10",15,2014," 10"," 08"," 10"
"2014 10 08 11",28,2014," 10"," 08"," 11"
"2014 10 08 12",30,2014," 10"," 08"," 12"
"2014 10 08 13",32,2014," 10"," 08"," 13"
"2014 10 08 14",36,2014," 10"," 08"," 14"
"2014 10 08 15",40,2014," 10"," 08"," 15"
"2014 10 08 16",18,2014," 10"," 08"," 16"
"2014 10 08 17",17,2014," 10"," 08"," 17"
"2014 10 08 18",27,2014," 10"," 08"," 18"
"2014 10 08 19",12,2014," 10"," 08"," 19"
"2014 10 09 09",8,2014," 10"," 09"," 09"
"2014 10 09 10",19,2014," 10"," 09"," 10"
"2014 10 09 11",33,2014," 10"," 09"," 11"
"2014 10 09 12",39,2014," 10"," 09"," 12"
"2014 10 09 13",17,2014," 10"," 09"," 13"
"2014 10 09 14",20,2014," 10"," 09"," 14"
"2014 10 09 15",29,2014," 10"," 09"," 15"
"2014 10 09 16",19,2014," 10"," 09"," 16"
"2014 10 09 17",25,2014," 10"," 09"," 17"
"2014 10 09 18",6,2014," 10"," 09"," 18"
"2014 10 09 19",8,2014," 10"," 09"," 19"
"2014 10 10 08",10,2014," 10"," 10"," 08"
"2014 10 10 09",15,2014," 10"," 10"," 09"
"2014 10 10 10",16,2014," 10"," 10"," 10"
"2014 10 10 11",20,2014," 10"," 10"," 11"
"2014 10 10 12",27,2014," 10"," 10"," 12"
"2014 10 10 13",27,2014," 10"," 10"," 13"
"2014 10 10 14",20,2014," 10"," 10"," 14"
"2014 10 10 15",15,2014," 10"," 10"," 15"
"2014 10 10 16",12,2014," 10"," 10"," 16"
"2014 10 10 17",37,2014," 10"," 10"," 17"
"2014 10 10 18",18,2014," 10"," 10"," 18"
"2014 10 10 19",4,2014," 10"," 10"," 19"
"2014 10 11 10",8,2014," 10"," 11"," 10"
"2014 10 11 11",22,2014," 10"," 11"," 11"
"2014 10 11 12",25,2014," 10"," 11"," 12"
"2014 10 11 13",39,2014," 10"," 11"," 13"
"2014 10 11 14",24,2014," 10"," 11"," 14"
"2014 10 11 15",22,2014," 10"," 11"," 15"
"2014 10 11 16",24,2014," 10"," 11"," 16"
"2014 10 11 17",8,2014," 10"," 11"," 17"
"2014 10 13 08",4,2014," 10"," 13"," 08"
"2014 10 13 09",11,2014," 10"," 13"," 09"
"2014 10 13 10",35,2014," 10"," 13"," 10"
"2014 10 13 11",20,2014," 10"," 13"," 11"
"2014 10 13 12",25,2014," 10"," 13"," 12"
"2014 10 13 13",28,2014," 10"," 13"," 13"
"2014 10 13 14",25,2014," 10"," 13"," 14"
"2014 10 13 15",31,2014," 10"," 13"," 15"
"2014 10 13 16",28,2014," 10"," 13"," 16"
"2014 10 13 17",27,2014," 10"," 13"," 17"
"2014 10 13 18",23,2014," 10"," 13"," 18"
"2014 10 13 19",12,2014," 10"," 13"," 19"
"2014 10 14 09",24,2014," 10"," 14"," 09"
"2014 10 14 10",43,2014," 10"," 14"," 10"
"2014 10 14 11",21,2014," 10"," 14"," 11"
"2014 10 14 12",37,2014," 10"," 14"," 12"
"2014 10 14 13",29,2014," 10"," 14"," 13"
"2014 10 14 14",23,2014," 10"," 14"," 14"
"2014 10 14 15",27,2014," 10"," 14"," 15"
"2014 10 14 16",35,2014," 10"," 14"," 16"
"2014 10 14 17",45,2014," 10"," 14"," 17"
"2014 10 14 18",31,2014," 10"," 14"," 18"
"2014 10 14 19",26,2014," 10"," 14"," 19"
"2014 10 15 08",5,2014," 10"," 15"," 08"
"2014 10 15 09",17,2014," 10"," 15"," 09"
"2014 10 15 10",6,2014," 10"," 15"," 10"
"2014 10 15 11",12,2014," 10"," 15"," 11"
"2014 10 15 12",29,2014," 10"," 15"," 12"
"2014 10 15 13",13,2014," 10"," 15"," 13"
"2014 10 15 14",17,2014," 10"," 15"," 14"
"2014 10 15 15",20,2014," 10"," 15"," 15"
"2014 10 15 16",33,2014," 10"," 15"," 16"
"2014 10 15 17",17,2014," 10"," 15"," 17"
"2014 10 15 18",8,2014," 10"," 15"," 18"
"2014 10 15 19",8,2014," 10"," 15"," 19"
"2014 10 16 09",11,2014," 10"," 16"," 09"
"2014 10 16 10",20,2014," 10"," 16"," 10"
"2014 10 16 11",21,2014," 10"," 16"," 11"
"2014 10 16 12",25,2014," 10"," 16"," 12"
"2014 10 16 13",12,2014," 10"," 16"," 13"
"2014 10 16 14",7,2014," 10"," 16"," 14"
"2014 10 16 15",29,2014," 10"," 16"," 15"
"2014 10 16 16",25,2014," 10"," 16"," 16"
"2014 10 16 17",11,2014," 10"," 16"," 17"
"2014 10 16 18",22,2014," 10"," 16"," 18"
"2014 10 16 19",6,2014," 10"," 16"," 19"
"2014 10 17 09",12,2014," 10"," 17"," 09"
"2014 10 17 10",18,2014," 10"," 17"," 10"
"2014 10 17 11",14,2014," 10"," 17"," 11"
"2014 10 17 12",22,2014," 10"," 17"," 12"
"2014 10 17 13",25,2014," 10"," 17"," 13"
"2014 10 17 14",17,2014," 10"," 17"," 14"
"2014 10 17 15",21,2014," 10"," 17"," 15"
"2014 10 17 16",16,2014," 10"," 17"," 16"
"2014 10 17 17",16,2014," 10"," 17"," 17"
"2014 10 17 18",16,2014," 10"," 17"," 18"
"2014 10 17 19",4,2014," 10"," 17"," 19"
"2014 10 18 10",29,2014," 10"," 18"," 10"
"2014 10 18 11",23,2014," 10"," 18"," 11"
"2014 10 18 12",10,2014," 10"," 18"," 12"
"2014 10 18 13",20,2014," 10"," 18"," 13"
"2014 10 18 14",17,2014," 10"," 18"," 14"
"2014 10 18 15",22,2014," 10"," 18"," 15"
"2014 10 18 16",10,2014," 10"," 18"," 16"
"2014 10 18 17",7,2014," 10"," 18"," 17"
"2014 10 18 18",1,2014," 10"," 18"," 18"
"2014 10 20 08",3,2014," 10"," 20"," 08"
"2014 10 20 09",10,2014," 10"," 20"," 09"
"2014 10 20 10",22,2014," 10"," 20"," 10"
"2014 10 20 11",6,2014," 10"," 20"," 11"
"2014 10 20 12",22,2014," 10"," 20"," 12"
"2014 10 20 13",23,2014," 10"," 20"," 13"
"2014 10 20 14",17,2014," 10"," 20"," 14"
"2014 10 20 15",23,2014," 10"," 20"," 15"
"2014 10 20 16",23,2014," 10"," 20"," 16"
"2014 10 20 17",27,2014," 10"," 20"," 17"
"2014 10 20 18",26,2014," 10"," 20"," 18"
"2014 10 20 19",7,2014," 10"," 20"," 19"
"2014 10 21 08",2,2014," 10"," 21"," 08"
"2014 10 21 09",25,2014," 10"," 21"," 09"
"2014 10 21 10",26,2014," 10"," 21"," 10"
"2014 10 21 11",25,2014," 10"," 21"," 11"
"2014 10 21 12",15,2014," 10"," 21"," 12"
"2014 10 21 13",16,2014," 10"," 21"," 13"
"2014 10 21 14",23,2014," 10"," 21"," 14"
"2014 10 21 15",25,2014," 10"," 21"," 15"
"2014 10 21 16",14,2014," 10"," 21"," 16"
"2014 10 21 17",11,2014," 10"," 21"," 17"
"2014 10 21 18",23,2014," 10"," 21"," 18"
"2014 10 21 19",11,2014," 10"," 21"," 19"
"2014 10 22 09",15,2014," 10"," 22"," 09"
"2014 10 22 10",28,2014," 10"," 22"," 10"
"2014 10 22 11",15,2014," 10"," 22"," 11"
"2014 10 22 12",31,2014," 10"," 22"," 12"
"2014 10 22 13",8,2014," 10"," 22"," 13"
"2014 10 22 14",23,2014," 10"," 22"," 14"
"2014 10 22 15",27,2014," 10"," 22"," 15"
"2014 10 22 16",39,2014," 10"," 22"," 16"
"2014 10 22 17",20,2014," 10"," 22"," 17"
"2014 10 22 18",28,2014," 10"," 22"," 18"
"2014 10 22 19",8,2014," 10"," 22"," 19"
"2014 10 22 20",1,2014," 10"," 22"," 20"
"2014 10 23 08",3,2014," 10"," 23"," 08"
"2014 10 23 09",11,2014," 10"," 23"," 09"
"2014 10 23 10",22,2014," 10"," 23"," 10"
"2014 10 23 11",27,2014," 10"," 23"," 11"
"2014 10 23 12",29,2014," 10"," 23"," 12"
"2014 10 23 13",35,2014," 10"," 23"," 13"
"2014 10 23 14",13,2014," 10"," 23"," 14"
"2014 10 23 15",37,2014," 10"," 23"," 15"
"2014 10 23 16",8,2014," 10"," 23"," 16"
"2014 10 23 17",22,2014," 10"," 23"," 17"
"2014 10 23 18",10,2014," 10"," 23"," 18"
"2014 10 23 19",8,2014," 10"," 23"," 19"
"2014 10 24 08",3,2014," 10"," 24"," 08"
"2014 10 24 09",18,2014," 10"," 24"," 09"
"2014 10 24 10",29,2014," 10"," 24"," 10"
"2014 10 24 11",18,2014," 10"," 24"," 11"
"2014 10 24 12",6,2014," 10"," 24"," 12"
"2014 10 24 13",8,2014," 10"," 24"," 13"
"2014 10 24 14",20,2014," 10"," 24"," 14"
"2014 10 24 15",25,2014," 10"," 24"," 15"
"2014 10 24 16",26,2014," 10"," 24"," 16"
"2014 10 24 17",43,2014," 10"," 24"," 17"
"2014 10 24 18",15,2014," 10"," 24"," 18"
"2014 10 24 19",1,2014," 10"," 24"," 19"
"2014 10 25 10",3,2014," 10"," 25"," 10"
"2014 10 25 11",13,2014," 10"," 25"," 11"
"2014 10 25 12",15,2014," 10"," 25"," 12"
"2014 10 25 13",22,2014," 10"," 25"," 13"
"2014 10 25 14",12,2014," 10"," 25"," 14"
"2014 10 25 15",19,2014," 10"," 25"," 15"
"2014 10 25 16",20,2014," 10"," 25"," 16"
"2014 10 25 17",9,2014," 10"," 25"," 17"
"2014 10 27 08",9,2014," 10"," 27"," 08"
"2014 10 27 09",15,2014," 10"," 27"," 09"
"2014 10 27 10",14,2014," 10"," 27"," 10"
"2014 10 27 11",21,2014," 10"," 27"," 11"
"2014 10 27 12",23,2014," 10"," 27"," 12"
"2014 10 27 13",34,2014," 10"," 27"," 13"
"2014 10 27 14",36,2014," 10"," 27"," 14"
"2014 10 27 15",30,2014," 10"," 27"," 15"
"2014 10 27 16",36,2014," 10"," 27"," 16"
"2014 10 27 17",17,2014," 10"," 27"," 17"
"2014 10 27 18",17,2014," 10"," 27"," 18"
"2014 10 27 19",10,2014," 10"," 27"," 19"
"2014 10 28 08",5,2014," 10"," 28"," 08"
"2014 10 28 09",19,2014," 10"," 28"," 09"
"2014 10 28 10",6,2014," 10"," 28"," 10"
"2014 10 28 11",5,2014," 10"," 28"," 11"
"2014 10 28 12",23,2014," 10"," 28"," 12"
"2014 10 28 13",21,2014," 10"," 28"," 13"
"2014 10 28 14",28,2014," 10"," 28"," 14"
"2014 10 28 15",21,2014," 10"," 28"," 15"
"2014 10 28 16",27,2014," 10"," 28"," 16"
"2014 10 28 17",13,2014," 10"," 28"," 17"
"2014 10 28 18",30,2014," 10"," 28"," 18"
"2014 10 28 19",5,2014," 10"," 28"," 19"
"2014 10 29 08",2,2014," 10"," 29"," 08"
"2014 10 29 09",30,2014," 10"," 29"," 09"
"2014 10 29 10",29,2014," 10"," 29"," 10"
"2014 10 29 11",28,2014," 10"," 29"," 11"
"2014 10 29 12",31,2014," 10"," 29"," 12"
"2014 10 29 13",36,2014," 10"," 29"," 13"
"2014 10 29 14",20,2014," 10"," 29"," 14"
"2014 10 29 15",21,2014," 10"," 29"," 15"
"2014 10 29 16",15,2014," 10"," 29"," 16"
"2014 10 29 17",29,2014," 10"," 29"," 17"
"2014 10 29 18",28,2014," 10"," 29"," 18"
"2014 10 29 19",15,2014," 10"," 29"," 19"
"2014 10 30 08",11,2014," 10"," 30"," 08"
"2014 10 30 09",23,2014," 10"," 30"," 09"
"2014 10 30 10",24,2014," 10"," 30"," 10"
"2014 10 30 11",14,2014," 10"," 30"," 11"
"2014 10 30 12",15,2014," 10"," 30"," 12"
"2014 10 30 13",35,2014," 10"," 30"," 13"
"2014 10 30 14",27,2014," 10"," 30"," 14"
"2014 10 30 15",16,2014," 10"," 30"," 15"
"2014 10 30 16",3,2014," 10"," 30"," 16"
"2014 10 30 17",7,2014," 10"," 30"," 17"
"2014 10 30 18",6,2014," 10"," 30"," 18"
"2014 10 31 08",15,2014," 10"," 31"," 08"
"2014 10 31 09",21,2014," 10"," 31"," 09"
"2014 10 31 10",33,2014," 10"," 31"," 10"
"2014 10 31 11",15,2014," 10"," 31"," 11"
"2014 10 31 12",25,2014," 10"," 31"," 12"
"2014 10 31 13",30,2014," 10"," 31"," 13"
"2014 10 31 14",18,2014," 10"," 31"," 14"
"2014 10 31 15",26,2014," 10"," 31"," 15"
"2014 10 31 16",15,2014," 10"," 31"," 16"
"2014 10 31 17",32,2014," 10"," 31"," 17"
"2014 10 31 18",11,2014," 10"," 31"," 18"
"2014 10 31 19",7,2014," 10"," 31"," 19"
"2014 11 01 10",19,2014," 11"," 01"," 10"
"2014 11 01 11",18,2014," 11"," 01"," 11"
"2014 11 01 12",8,2014," 11"," 01"," 12"
"2014 11 01 13",18,2014," 11"," 01"," 13"
"2014 11 01 14",14,2014," 11"," 01"," 14"
"2014 11 01 15",1,2014," 11"," 01"," 15"
"2014 11 01 16",24,2014," 11"," 01"," 16"
"2014 11 01 17",19,2014," 11"," 01"," 17"
"2014 11 01 18",1,2014," 11"," 01"," 18"
"2014 11 05 08",6,2014," 11"," 05"," 08"
"2014 11 05 09",8,2014," 11"," 05"," 09"
"2014 11 05 10",40,2014," 11"," 05"," 10"
"2014 11 05 11",23,2014," 11"," 05"," 11"
"2014 11 05 12",31,2014," 11"," 05"," 12"
"2014 11 05 13",24,2014," 11"," 05"," 13"
"2014 11 05 14",20,2014," 11"," 05"," 14"
"2014 11 05 15",53,2014," 11"," 05"," 15"
"2014 11 05 16",26,2014," 11"," 05"," 16"
"2014 11 05 17",25,2014," 11"," 05"," 17"
"2014 11 05 18",23,2014," 11"," 05"," 18"
"2014 11 05 19",14,2014," 11"," 05"," 19"
"2014 11 06 08",11,2014," 11"," 06"," 08"
"2014 11 06 09",25,2014," 11"," 06"," 09"
"2014 11 06 10",11,2014," 11"," 06"," 10"
"2014 11 06 11",34,2014," 11"," 06"," 11"
"2014 11 06 12",50,2014," 11"," 06"," 12"
"2014 11 06 13",45,2014," 11"," 06"," 13"
"2014 11 06 14",43,2014," 11"," 06"," 14"
"2014 11 06 15",29,2014," 11"," 06"," 15"
"2014 11 06 16",42,2014," 11"," 06"," 16"
"2014 11 06 17",23,2014," 11"," 06"," 17"
"2014 11 06 18",23,2014," 11"," 06"," 18"
"2014 11 06 19",5,2014," 11"," 06"," 19"
"2014 11 07 08",5,2014," 11"," 07"," 08"
"2014 11 07 09",12,2014," 11"," 07"," 09"
"2014 11 07 10",24,2014," 11"," 07"," 10"
"2014 11 07 11",41,2014," 11"," 07"," 11"
"2014 11 07 12",38,2014," 11"," 07"," 12"
"2014 11 07 13",34,2014," 11"," 07"," 13"
"2014 11 07 14",26,2014," 11"," 07"," 14"
"2014 11 07 15",38,2014," 11"," 07"," 15"
"2014 11 07 16",69,2014," 11"," 07"," 16"
"2014 11 07 17",48,2014," 11"," 07"," 17"
"2014 11 07 18",30,2014," 11"," 07"," 18"
"2014 11 07 19",6,2014," 11"," 07"," 19"
"2014 11 08 10",27,2014," 11"," 08"," 10"
"2014 11 08 11",39,2014," 11"," 08"," 11"
"2014 11 08 12",33,2014," 11"," 08"," 12"
"2014 11 08 13",34,2014," 11"," 08"," 13"
"2014 11 08 14",25,2014," 11"," 08"," 14"
"2014 11 08 15",30,2014," 11"," 08"," 15"
"2014 11 08 16",35,2014," 11"," 08"," 16"
"2014 11 08 17",10,2014," 11"," 08"," 17"
"2014 11 10 08",3,2014," 11"," 10"," 08"
"2014 11 10 09",7,2014," 11"," 10"," 09"
"2014 11 10 10",23,2014," 11"," 10"," 10"
"2014 11 10 11",32,2014," 11"," 10"," 11"
"2014 11 10 12",17,2014," 11"," 10"," 12"
"2014 11 10 13",11,2014," 11"," 10"," 13"
"2014 11 10 14",41,2014," 11"," 10"," 14"
"2014 11 10 15",9,2014," 11"," 10"," 15"
"2014 11 10 16",36,2014," 11"," 10"," 16"
"2014 11 10 17",24,2014," 11"," 10"," 17"
"2014 11 10 18",24,2014," 11"," 10"," 18"
"2014 11 10 19",9,2014," 11"," 10"," 19"
"2014 11 11 08",3,2014," 11"," 11"," 08"
"2014 11 11 09",9,2014," 11"," 11"," 09"
"2014 11 11 10",26,2014," 11"," 11"," 10"
"2014 11 11 11",21,2014," 11"," 11"," 11"
"2014 11 11 12",35,2014," 11"," 11"," 12"
"2014 11 11 13",21,2014," 11"," 11"," 13"
